,0,1,2
65,-100.83806120277464,25.696523372903528,-7.544584584119544
66,-74.9702568167476,46.49122086130117,-8.92759217356614
67,-86.07731875848916,31.154048639604067,-0.2831492652535331
68,-68.22523792153657,51.860216748814445,-20.986719042353187
69,-100.5194226272665,24.80524522690522,-4.302791345638899
70,-83.71442076207039,50.15289707193344,-13.200176752561658
71,-95.78710382200649,28.934793387447836,-8.830822130247068
72,-93.74898780763739,25.81123206373211,-1.2537660170709188
73,3.0023957381640827,-55.683854416080145,42.22095028812458
74,-4.272175218291896,-108.04904486835412,31.704051667094607
75,1.837058676017024,-82.79998243649392,15.99367684528731
76,11.844572412869553,-32.843262087405186,27.160983625654676
77,4.93050252711445,-74.23338145799978,23.003136716737465
78,-6.114799439917743,-101.5706219669309,31.88408250204438
79,-13.92340787629075,-104.07772940172899,34.0778159264643
80,26.02071951390429,-57.45637663466204,14.211510961474618
81,14.522040538383667,-28.955171701069798,32.88293031818028
82,-12.402737274260994,-96.73293188361966,20.5558400316399
83,-17.480475655274464,-106.47258029779982,33.00786039927566
84,15.960462525912222,-71.75374274430304,20.668945330820637
85,33.96927038454509,-37.7239920916592,-2.6650929431127452
86,43.86255069509935,-38.91263014179454,-65.93901607304548
87,45.707698378142865,-30.342511192117385,-65.58553834946267
88,33.635368933633366,-43.11113385701206,-75.41709970162538
89,40.461474837372776,-29.104562922497504,-61.18413398408179
90,37.40049887038665,-46.95388242320038,-55.70731336332264
91,41.51180749269987,-9.68654978472824,-64.23354211421524
92,34.950441514016205,-31.34548306572934,-72.3206514343236
93,32.49178780576232,-26.500970460441152,-83.76201918034309
94,44.16800832149454,0.8432134518196813,-88.77426298369683
95,17.541500243514694,-48.384855866004926,-73.98260668474573
96,34.12390816598516,-38.63042608750335,-76.25998694100161
97,36.66192792296703,-20.16765902864664,-59.89627558685412
98,32.47974647951186,-32.550492105877986,-85.3055273857107
99,49.411686116559466,18.692579876481997,-80.92744949599307
100,49.69426860025502,10.202529979116486,-76.35213859318016
101,22.550070270447943,-29.826919628928515,-68.38805721956899
102,27.928400401268462,-33.23536524371269,-74.66200556267817
103,22.781368114228748,-20.130674913505867,-74.7334223536965
104,24.714499726016378,-36.83397756416114,-78.43168673426274
105,52.811168659263515,48.14701038118958,-81.36745773155572
106,20.399541030566763,-47.263873555516334,-74.52553209953132
107,20.026688149152438,-21.541420346699763,-68.51908530459697
108,37.27135886612353,-15.025350739331733,-74.62035289551302
109,28.907059699939772,-50.24651507290877,-66.7218901489952
110,43.417227579553874,18.87175856007341,-62.99986541902366
111,34.09858555477755,-18.956208407824995,-70.66846908768653
112,44.007340433579586,-40.19150717137963,-59.33892827892594
113,43.71999032036731,-25.403243908257053,-64.42062691073376
114,31.968590137657106,-19.65240240766408,-83.46347166421437
115,37.934810425177545,-30.61207244658968,-59.21700449663449
116,41.87675668246747,-16.687840889466713,-76.28310689571495
117,39.166316976233695,-1.8853041437586648,-75.77714412310488
118,36.017355497539455,-3.9042963734402423,-63.63955821834095
119,39.1765206522371,9.759322634974056,-62.49785253830703
120,17.093178881044498,-10.774719892494437,-6.154536010817213
121,18.551136315896656,-8.218357037681177,-11.013308309856173
122,56.61143427179976,63.373800658227395,-30.242002460402233
123,78.65222900791484,46.45297063409305,9.952280843900148
124,88.80136241946876,62.840177911429976,10.154579343453317
125,81.11773482100014,51.54276271798689,7.961008437935619
126,3.172494290474896,-46.682506408955476,4.410254439663135
127,14.129389641446037,-35.611566287832886,2.1313894692618245
128,-2.361323150043323,-57.65506786118508,10.2858807331126
129,50.89291491214517,-27.21222272412232,43.412661838703386
130,99.03689489940969,32.648203761026394,46.61088460839875
131,50.34699411461794,-36.676879125990574,47.836245433450216
132,34.6607911334651,23.891689330295048,-25.43117070556862
133,42.92618717909189,12.626183069363053,-27.50263706927491
134,-34.8669329189406,72.89987996789937,-19.39009808020746
135,-59.049551038577796,37.572603501656275,-9.986495214459998
136,82.98334440430065,45.620778332996146,-3.1586697024304886
137,52.44979299444615,-42.310351067606476,95.22902577251077
138,77.0350211449516,8.051306254808837,62.43035600393627
139,54.78633766424138,-41.34732796394832,81.02960330885678
140,103.49834737102844,52.7622981737012,72.694952111698
141,103.15472651075594,19.38902442395837,97.57717883503852
142,52.95152036907274,169.58812658382064,-39.36995149793845
143,59.68193876338982,171.79235437082477,-45.372276455452
144,142.94952906447728,170.7948197044488,-34.231073937478826
145,153.9580640685245,167.23497131939442,-12.285366566247987
146,123.34137474629456,167.5622838332559,-28.547143712104475
147,106.2464025403348,135.0604358729393,-11.64247576461824
148,26.58657043503447,-25.707489857362713,-34.957037410722165
149,-1.3047555364588388,-39.6205623685499,-11.825471092595958
150,11.581980288221098,-53.710272571180106,-29.716475765374216
151,25.429002832486752,-14.85313795013882,-48.930096941747834
152,21.925957090660493,-41.463236010397225,-33.16665350554915
153,4.887674242679719,-45.789139865587586,-26.075046966000166
154,28.388940977115272,-23.40472021022815,-32.39323352076495
155,27.639586519149823,-14.493515625965799,-43.37095943600994
156,-8.943472088255383,-56.78838860754347,-6.143015747971643
157,3.718823996205408,-42.36355863711878,-0.9354341102302942
158,12.671394686924375,-5.049690762174057,-28.27301387469801
159,-23.402193367256878,-62.36557071017423,-1.598531798114912
160,-7.437735616954059,-44.79301147788516,-7.86164527424415
161,11.395285725566978,-56.33445335250273,-9.919083567622904
162,3.426458597239675,-58.02417272265593,-11.360479474200327
163,104.4402997559676,24.52767421036608,88.30330737792313
164,98.48092987537187,24.079106466894757,87.49905540224407
165,104.7292905893384,34.380012847374914,78.34897226444265
166,84.24221700102031,-13.31776729577317,109.28601611110317
167,104.4402997559676,24.52767421036608,88.30330737792313
168,104.7292905893384,34.380012847374914,78.34897226444265
169,84.24221700102031,-13.31776729577317,109.28601611110317
170,98.48092987537187,24.079106466894757,87.49905540224407
171,90.51977466928352,17.559380284742716,83.95086973538666
172,90.52640446698643,8.03265403541957,94.38857254371963
173,103.89657848843244,48.61711422604483,80.80387696249858
174,103.3876361586611,21.017172848862465,99.64817054272842
175,-24.533291004353952,-30.89743417828509,19.509766464390736
176,-65.35916132712212,-37.81162005186383,21.838869143212463
177,-86.8786820174059,-76.4767045793571,35.46833965819249
178,-67.68433337014162,-63.990281337948865,29.47704233639609
179,-50.26130484657116,-41.772077952045365,12.140831266500305
180,-94.57151597575181,4.362794143504151,8.82867279477627
181,-110.64857158894971,-34.8273445517496,25.48905719089412
182,-125.48472512038032,-22.658186533055517,29.18201291686723
183,-0.09866595049781121,-125.39070391539352,-1.5708449605524701
184,8.62321611361599,-89.47784706085184,-15.405529096269936
185,39.340252793152096,-65.48804217753681,-13.148955392070814
186,64.0857024345515,-55.61360294471359,16.83583270033098
187,81.58783590948683,-21.722039415960484,21.24747009724867
188,92.00688670850302,-22.45069149817936,20.31594193756914
